Game_Id,Name,Platform,Year_of_Release,Genre,Publisher,Critic_Score,Critic_Count,User_Score,Developer,Rating
77281,Tropix,DS,2008,Puzzle,Capcom,72,24,7.5,Black Box,RP
40992,Mega Man: Battle & Chase,PS,1997,Racing,Capcom,72,24,7.5,Housemarque,K-A
52344,Winning Post 7 2010,PS3,2010,Sports,Tecmo Koei,72,24,7.5,"Neversoft Entertainment, Underground Development",T
59325,Build-A-Bear Workshop: Friendship Valley,Wii,,Misc,Unknown,72,24,7.5,Magenta Software,K-A
44256,Pipe Mania,PSP,2008,Puzzle,Empire Interactive,74,6,,Empire Interactive,E
64670,Daniel X: The Ultimate Power,DS,2010,Action,THQ,72,24,7.5,Contraband Entertainment,E10+
44199,Destrega,PS,1998,Fighting,Sony Computer Entertainment,72,24,7.5,"SCE/WWS, SCE Japan Studio",E
39812,Fantasy Aquarium World,Wii,2009,Simulation,Destineer,72,24,7.5,"Rocksteady Studios, Iron Galaxy Studios",AO
73506,Nobunaga no Yabou: Tendou with Power-Up Kit,PS3,2011,Strategy,Tecmo Koei,72,24,7.5,Virtual Air Guitar Company,M
55084,The Final Round,PS,1996,Sports,Konami Digital Entertainment,72,24,7.5,SoftMax,AO
12794,MAPLUS: Portable Navi,PSP,2006,Misc,Edia,72,24,7.5,Pitbull Syndicate,K-A
48686,Rayman Arena,XB,,Racing,Unknown,50,7,,Ubisoft,E
89894,Order Up!!,PS3,2011,Action,Funbox Media,72,24,7.5,Treasure,RP
85082,Reader Rabbit 1st Grade,Wii,2010,Misc,Graffiti,72,24,7.5,Insomniac Games,E
86254,The King of Fighters 02/03,PS2,2005,Fighting,SNK,73,28,8.8,SNK Playmore,T
48049,Port Royale 3,X360,,Simulation,Kalypso Media,56,11,4.5,Kalypso,T
48920,Army Men: Green Rogue,PS,2001,Action,3DO,72,24,7.5,InXile Entertainment,AO
40871,Centipede / Breakout / Warlords,GBA,2005,Misc,Zoo Digital Publishing,72,24,7.5,David A. Palmer Productions,E10+
47868,Lucian Bee's: Justice Yellow / Evil Violet,PS2,2010,Adventure,5pb,72,24,7.5,"Spidersoft, Spiders",K-A
92640,Sly 2: Band of Thieves,PS3,2010,Platform,Sony Computer Entertainment,72,24,7.5,Sand Grain Studios,M
86729,Armored Core: Nine Breaker,PS2,2004,Simulation,505 Games,57,25,8.2,From Software,T
43360,Doraemon: Nobita no Shin Makai Daibouken DS,DS,2007,Role-Playing,Sega,72,24,7.5,"Fusionsphere Systems, Animation Arts",K-A
16751,Terraria,PS4,2014,Action,505 Games,83,4,7.9,Engine Software,T
26147,Cabela's Big Game Hunter 2005 Adventures,GC,2004,Sports,Activision,72,24,7.5,Happy Happening,AO
85666,Worms 3D,GC,2003,Strategy,Sega,69,23,7.6,Team 17,T
79510,BlazBlue: Chrono Phantasma Extend,XOne,2015,Action,PQube,72,24,7.5,Doublesix,K-A
25906,TRON: Evolution,PC,2010,Action,Disney Interactive Studios,57,11,6,Propaganda Games,T
64572,Pac-Man and the Ghostly Adventures 2,WiiU,2014,Adventure,Namco Bandai Games,72,24,7.5,Avalanche Software,AO
11206,Dark Souls,PC,2012,Role-Playing,Namco Bandai Games,72,24,7.5,LucasArts,E
92531,National Geographic Challenge!,X360,,Misc,Unknown,72,24,7.5,Namco Bandai Games America,T
65156,Gambler Densetsu Tetsuya,PS2,2001,Adventure,Athena,72,24,7.5,Best Way,RP
32208,The Guided Fate Paradox,PS3,2013,Role-Playing,Nippon Ichi Software,74,27,7.8,Nippon Ichi Software,T
96126,Mayhem 3D,X360,2011,Racing,Evolved Games,47,4,8.6,Zoo Games,E10+
84966,Bleach: Hanatareshi Yabou,PS2,2006,Role-Playing,Sony Computer Entertainment,72,24,7.5,Epic Games,T
14802,Karaoke Revolution Party,XB,2005,Misc,Konami Digital Entertainment,72,24,7.5,Electronic Arts,E10+
79143,Alex Rider: Stormbreaker,DS,,Action,THQ,48,11,6.1,Altron,T
16380,Yoake Yori Ruriiro na: Brighter than Dawning Blue,PS2,2006,Adventure,Aria,72,24,7.5,Nintendo,M
90823,Carol Vorderman's Sudoku,PSP,2006,Puzzle,Xplosiv,72,24,7.5,Clover Studio,E10+
97983,Pandemonium 2,PS,1997,Platform,BMG Interactive Entertainment,72,24,7.5,Iron Lore Entertainment,E10+
76213,Gundam Try Age SP,3DS,2014,Strategy,Namco Bandai Games,72,24,7.5,Namco,E10+
56128,WipEout HD Fury,PS3,2009,Racing,Sony Computer Entertainment,89,15,8.4,Studio Liverpool,E10+
51606,Fallout: Brotherhood of Steel,PS2,2004,Role-Playing,Avalon Interactive,64,31,4.1,Interplay,M
94906,Dreamer Series: Pop Star,DS,2009,Misc,Tivola,72,24,7.5,2D Boy,AO
68988,Penguins of Madagascar,3DS,2014,Action,Namco Bandai Games,72,24,7.5,Namco Bandai Games,M
87461,12-Sai. Honto no Kimochi,3DS,2014,Adventure,Happinet,72,24,7.5,Oxygen Interactive,M
35330,Parlor! Mini 2,SNES,1996,Misc,Nippon Telenet,72,24,7.5,Left Field Productions,RP
96763,"Flower, Sun, and Rain",DS,2008,Adventure,Rising Star Games,54,37,7.1,h.a.n.d. Inc.,T
94625,Gunstar Super Heroes,GBA,2005,Shooter,Sega,83,31,8.5,Treasure,E10+
27885,C: The Contra Adventure,PS,1998,Shooter,Konami Digital Entertainment,72,24,7.5,Clap Hanz,T
92433,Interactive Storybook DS Series 1,DS,2007,Misc,Tommo,72,24,7.5,EA Phenomic,E
59391,Frogger Advance: The Great Quest,GBA,2002,Action,Konami Digital Entertainment,55,9,,KCEA,E
88227,Cities XL 2012,PC,2011,Strategy,Focus Home Interactive,61,18,5.6,Monte Cristo Multimedia,E
43861,Worms Forts: Under Siege,XB,2004,Strategy,Sega,67,15,8,Team 17,T
84406,Dream C Club,X360,2009,Simulation,D3Publisher,72,24,7.5,NetherRealm Studios,RP
23159,Pocky & Rocky with Becky,GBA,2001,Shooter,Altron,72,24,7.5,Infogrames Sheffield,E
14227,The Tale of Despereaux,DS,2008,Platform,Brash Entertainment,72,24,7.5,neo Software,E10+
34223,Jam Sessions 2,DS,2009,Misc,Ubisoft,72,24,7.5,Creat Studios,M
33458,Full Spectrum Warrior: Ten Hammers,PS2,2006,Strategy,THQ,71,26,8,Pandemic Studios,M
65412,Streets of Rage 3,GEN,1993,Action,Sega,72,24,7.5,"Deep Silver, Keen Games",E
52979,Just Dance: Disney Party 2,X360,2015,Action,Ubisoft,72,24,7.5,Nuevo Retro Games,E
85999,Natural Doctrine,PSV,2014,Role-Playing,Nippon Ichi Software,60,7,7.5,Kadokawa,M
64090,Hasbro Family Game Night Fun Pack,X360,2011,Misc,Electronic Arts,72,24,7.5,Game Arts,E10+
75405,Pro Yaky? Spirits 4,PS3,2007,Sports,Konami Digital Entertainment,72,24,7.5,Toka,E
83351,Prince of Persia: The Fallen King,DS,2008,Action,Ubisoft,64,24,6,Ubisoft,E
81082,My Horse & Me: Riding for Gold,DS,2008,Sports,Atari,72,24,7.5,Sega,K-A
33119,Speed Racer,PS,1996,Racing,Tomy Corporation,72,24,7.5,Day 1 Studios,RP
34082,NHL Hitz Pro,XB,2003,Sports,Midway Games,81,23,8.8,Next Level Games,E
67183,Cardfight!! Vanguard: Lock On Victory!!,3DS,2014,Misc,FuRyu,72,24,7.5,Acclaim,E10+
29761,Broken Sword 5: The Serpent's Curse,PS4,2015,Adventure,Revolution Software,72,14,7.2,Revolution Software,T
44022,Alan Wake,PC,2012,Action,Nordic Games,83,30,8,Remedy Entertainment,T
44931,Atelier Meruru: Alchemist of Arland 3,PSV,2013,Role-Playing,Gust,72,24,7.5,Epic Games,E
66086,Hot Wheels: Burnin' Rubber,GBA,2001,Racing,THQ,72,24,7.5,Light Weight,E10+
22916,Lost in Blue 2,DS,2007,Adventure,Konami Digital Entertainment,72,24,7.5,Cave,T
36741,Ojyousama Express,PS,1998,Strategy,Media Works,72,24,7.5,Reflections Interactive,E10+
72396,Risen 3: Titan Lords,X360,2014,Role-Playing,Deep Silver,44,8,4.4,Piranha Bytes,M
57327,Steambot Chronicles: Battle Tournament,PSP,2008,Fighting,Irem Software Engineering,54,14,6.3,Irem,E10+
49575,Wings of War,XB,2004,Simulation,Take-Two Interactive,62,29,5,Silver Wish Games,T
12841,187: Ride or Die,XB,2005,Racing,Ubisoft,51,40,6.9,Ubisoft Paris,M
92287,RPG Maker 3,PS2,2004,Role-Playing,Enterbrain,69,16,7.9,Runtime,E10+
99247,Zatch Bell! Mamodo Battles,GC,2005,Fighting,Namco Bandai Games,72,24,7.5,Ancient,T
71640,Genkai Tokki Monster Monpiece,PSV,2013,Strategy,Idea Factory,72,24,7.5,Halfbrick Studios,AO
85243,Desert Strike Advance,GBA,2002,Simulation,Electronic Arts,72,24,7.5,Infinity Ward,AO
16972,Kabuki Warriors,XB,2001,Action,Genki,32,15,2.5,Light Weight,M
77534,Discworld,PS,1994,Adventure,Psygnosis,72,24,7.5,Animation Arts,AO
99027,Motion Explosion!,X360,2011,Misc,505 Games,72,24,7.5,"Neon Studios, Kaiko",K-A
24018,World Poker Tour,XB,2005,Misc,Take-Two Interactive,63,17,7.8,2K Sports,T
56013,Age of Empires III: The Asian Dynasties,PC,2007,Strategy,Microsoft Game Studios,81,19,8.5,Big Huge Games,T
17339,Elite Forces: Unit 77,DS,2009,Strategy,Deep Silver,72,24,7.5,WayForward,E
15284,IL-2 Sturmovik: Birds of Prey,DS,2009,Simulation,505 Games,41,4,2.4,DiP Interactive,E10+
36125,Moshi Monsters: Katsuma Unleashed,3DS,2013,Action,Activision,72,24,7.5,Vanguard,T
98279,Pirates: The Legend of Black Kat,XB,2002,Adventure,Electronic Arts,72,24,7.5,Tecmo Koei Games,AO
95879,July,DC,1998,Adventure,Fortyfive,72,24,7.5,Helixe,M
25248,Crime Lab: Body of Evidence,DS,2010,Adventure,City Interactive,53,13,,City Interactive,T
56245,Disney's Chicken Little: Ace In Action,DS,2006,Shooter,Disney Interactive Studios,66,13,,DC Studios,E
26802,ESPN Winter X-Games: Snowboarding 2002,GBA,2000,Sports,Konami Digital Entertainment,72,24,7.5,Bright Future GmbH,AO
15556,Bleach: Versus Crusade,Wii,2008,Fighting,Sega,72,24,7.5,Magic Pockets,T
32411,Kanon,DC,2000,Adventure,NEC Interchannel,72,24,7.5,TT Games,K-A
53119,NanoBreaker,PS2,2005,Action,Konami Digital Entertainment,51,38,6.7,KCET,M
66142,You Don't Know Jack,DS,2011,Misc,THQ,72,24,7.5,Page 44 Studios,K-A
36835,Bionicle,XB,2003,Action,Electronic Arts,49,5,1.5,Argonaut Games,E
79506,GRID 2,PC,2013,Racing,Codemasters,80,17,5.7,Codemasters,E
18933,Cabela's Trophy Bucks,Wii,2008,Sports,Activision Value,72,24,7.5,Destination Software,RP
58318,Cosmos Chaos!,DS,2010,Misc,Mentor Interactive,72,24,7.5,Tecmo,K-A
44347,Guitar Freaks 3rdMIX & DrumMania 2ndMIX,PS2,2000,Simulation,Konami Digital Entertainment,72,24,7.5,Imagineer,AO
51228,Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,WiiU,2015,Misc,Namco Bandai Games,72,24,7.5,Arkane Studios,RP
27305,Criminal Girls: Invite Only,PSV,2013,Role-Playing,Nippon Ichi Software,55,31,6.7,"Image Epoch, Imageepoch",M
48492,Miami Vice: The Game,PSP,2006,Shooter,Activision,63,36,7,Rebellion,M
16296,Samurai Warriors Chronicles 3,PSV,2014,Action,Tecmo Koei,70,9,7.9,Omega Force,T
66472,BMX XXX,GC,2002,Sports,Acclaim Entertainment,60,15,5,"Z-Axis, Ltd.",M
67247,Disney's Magical Quest 2 Starring Mickey and Minnie,GBA,2003,Action,Capcom,72,24,7.5,Cryptic Studios,M
32938,Bullet Girls,PSV,2014,Action,D3Publisher,72,24,7.5,"Atari, Slightly Mad Studios, Atari SA",E
80027,One Piece: Unlimited World Red,WiiU,2014,Action,Namco Bandai Games,66,11,7.8,Ganbarion,T
98238,Aggressive Inline,XB,2002,Sports,Acclaim Entertainment,85,20,7.7,"Z-Axis, Ltd.",T
19876,Ikki Tousen: Xross Impact,PSP,2010,Action,Marvelous Interactive,72,24,7.5,Seven45 Studios,K-A
38711,Smart Boy's Toys Club,DS,2008,Misc,505 Games,72,24,7.5,8Monkey Labs,RP
47118,Insecticide,DS,2008,Action,Gamecock,55,23,7,Creat Studios,E10+
66905,Super Mahjong 2: Honkaku 4Jin Uchi,SNES,1993,Misc,Imax,72,24,7.5,"Vicarious Visions, Neversoft Entertainment",T
32757,XGRA: Extreme G Racing Association,PS2,2003,Racing,Acclaim Entertainment,68,23,8.6,Acclaim Studios Cheltenham,T
21659,Mitsukete! Keroro Gunsou: Machigai Sagashi Daisakusen de Arimasu!,DS,2007,Action,Namco Bandai Games,72,24,7.5,Longtail Studios,K-A
18267,Family Trainer: Treasure Adventure,Wii,2010,Sports,Namco Bandai Games,72,24,7.5,Cooking Mama Limited,M
64116,Pop'n Music Portable 2,PSP,2011,Misc,Konami Digital Entertainment,72,24,7.5,Arkane Studios,AO
54570,Kamen Rider: Dragon Knight,Wii,2009,Fighting,D3Publisher,72,24,7.5,Indi,AO
85718,Darksiders II,XOne,2015,Action,Nordic Games,72,24,7.5,Harmonix Music Systems,E10+
69931,Ys vs. Sora no Kiseki: Alternative Saga,PSP,2010,Fighting,Falcom Corporation,72,24,7.5,"Climax Group, Climax Studios",K-A
91996,Naruto: Ultimate Ninja Heroes (JP sales),PSP,2006,Fighting,Namco Bandai Games,72,24,7.5,Retro Studios,RP
20769,Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,DS,2008,Adventure,Marvelous Interactive,72,24,7.5,5000ft,RP
23462,Ray Tracers,PS,1997,Racing,Sony Computer Entertainment,72,24,7.5,Pam Development,AO
41964,Mario vs. Donkey Kong: Tipping Stars,3DS,2015,Puzzle,Nintendo,70,15,7.5,"Nintendo, Nintendo Software Technology",E
85003,Tournament of Legends,Wii,2010,Fighting,Sega,45,38,6.9,High Voltage Software,T
82456,Frogger: Helmet Chaos,DS,2005,Platform,Konami Digital Entertainment,72,24,7.5,Koei/Inis,T
83966,Escape from Bug Island,Wii,2006,Action,Eidos Interactive,37,13,5,Spike,M
14266,Nicola Kanshuu: Model * Oshare Audition,DS,2010,Misc,Alchemist,72,24,7.5,Hot Lava Games,AO
25846,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 14: CR Shinseiki Evangelion: Saigo no Mono,PS2,2009,Misc,D3Publisher,72,24,7.5,GlyphX Games,M
35304,Cold Stone Creamery: Scoop It Up,Wii,2009,Misc,Zoo Games,72,24,7.5,Ubisoft Quebec,E10+
77840,My Pet Shop,DS,2008,Simulation,Square Enix,60,10,,Taito Corporation,E
28662,James Bond 007: Blood Stone,DS,2010,Shooter,Activision,70,10,,n-Space,T
79322,Kururin Paradise,GBA,2002,Puzzle,Unknown,72,24,7.5,Arcade Moon,RP
75111,Gradius Collection,PSP,2006,Shooter,Konami Digital Entertainment,76,44,8.5,M2,E
47372,Kiniro no Corda 2,PS2,2007,Role-Playing,Tecmo Koei,72,24,7.5,Eighting,T
16880,Dynasty Warriors Vs,3DS,2012,Action,Ackkstudios,72,24,7.5,Hitmaker,M
36329,Fist of the North Star: Ken's Rage 2,X360,2012,Fighting,Tecmo Koei,55,18,7.1,Koei,M
13482,Gallop Racer 2004,PS2,2004,Sports,Zoo Digital Publishing,70,15,8.7,Tecmo,E
17076,Sunrise Eiyuutan R,PS2,2000,Role-Playing,Sunrise Interactive,72,24,7.5,Maxis,E10+
23691,Rayman: Hoodlum's Revenge,GBA,2005,Platform,Ubisoft,72,24,7.5,Crystal Dynamics,M
44699,Mobile Suit Gundam Seed: Never Ending Tomorrow,PS2,2004,Shooter,Namco Bandai Games,45,16,7.8,Bec,T
97204,F1 2001,XB,2001,Racing,Electronic Arts,83,11,5.5,EA Sports,E
55752,Utawarerumono: Futari no Hakuoro,PSV,2016,Misc,Aqua Plus,72,24,7.5,Secret Stash Games,M
68802,Fishing Master (jp sales),Wii,2007,Sports,Konami Digital Entertainment,72,24,7.5,Kalypso,M
42912,OK! Puzzle Stars,DS,2010,Puzzle,Ubisoft,72,24,7.5,Nuevo Retro Games,K-A
61621,Zill O'll Infinite Plus,PSP,2009,Role-Playing,Tecmo Koei,72,24,7.5,Humongous Entertainment,E
70672,Tonka Rescue Patrol,GC,2003,Action,TDK Mediactive,72,24,7.5,OfficeCreate,E10+
50844,GunGriffon II,SAT,1998,Simulation,ESP,72,24,7.5,Polyphony Digital,M
65173,Crimson Gem Saga,PSP,2008,Role-Playing,Sega,78,20,7.5,"IronNos Co.,Ltd.",T
38796,Monster Tale,DS,2011,Platform,Majesco Entertainment,79,15,8,DreamRift,E
94031,Legend of the Dragon,Wii,2007,Fighting,Game Factory,37,14,4.8,Neko Entertainment,T
42177,Cel Damage,GC,2002,Racing,Electronic Arts,67,12,6.8,Pseudo Interactive,T
67590,Backyard Hockey,DS,2007,Sports,Atari,72,24,7.5,Quicksilver Software,T
39906,Famicom Mini: Balloon Fight,GBA,2004,Action,Nintendo,72,24,7.5,Starbreeze,RP
98297,Steins;Gate: Senkei Kousoku no Phonogram,PS3,2013,Adventure,5pb,72,24,7.5,InXile Entertainment,T
16451,Seaman 2: Peking Genjin Ikusei Kit,PS2,2007,Simulation,Sega,72,24,7.5,Ubisoft Toronto,E
42888,Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!,DS,2008,Action,Namco Bandai Games,72,24,7.5,Epic Games,RP
42374,Sprung - A Game Where Everyone Scores,DS,2004,Adventure,Ubisoft,72,24,7.5,Iridon Interactive AB,RP
12290,Mirror's Edge Catalyst,PC,2016,Platform,Electronic Arts,74,24,4.4,EA DICE,T
76201,The Pinball of the Dead,GBA,2002,Misc,Sega,72,24,7.5,Blue Byte,E
70178,Growlanser IV: Over Reloaded,PSP,2011,Role-Playing,Atlus,72,24,7.5,Crystal Dynamics,AO
57598,Arc the Lad: End of Darkness,PS2,2004,Role-Playing,Sony Computer Entertainment,59,24,4.2,Cattle Call,T
71776,The King of Route 66,PS2,2003,Racing,Sega,72,24,7.5,Silicon Studio,AO
83185,Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,2004,Action,Ubisoft,68,19,6.2,Ubisoft,T
20561,Western Riding Academy,DS,2010,Simulation,Destineer,72,24,7.5,NaturalMotion,AO
22639,Bubble Bobble also featuring Rainbow Islands,PS,1995,Puzzle,Acclaim Entertainment,72,24,7.5,Respawn Entertainment,K-A
47013,Intellivision Lives!,GC,2004,Misc,Crave Entertainment,72,24,7.5,Take-Two Interactive,E
33951,Tokobot,PSP,2005,Platform,Take-Two Interactive,72,30,7.3,Tecmo,E
76005,Monster Madness: Grave Danger,PS3,2008,Shooter,SouthPeak Games,72,24,7.5,Level 5,RP
19129,Panzer Tactics,DS,2007,Strategy,10TACLE Studios,72,24,7.5,Asobo Studio,E10+
58001,Pro Yaky? Spirits 2013,PSV,2013,Sports,Konami Digital Entertainment,72,24,7.5,"Ubisoft Barcelona, Ubisoft Reflections",M
52680,Robotica,SAT,1994,Shooter,Sega,72,24,7.5,"EA Canada, Sensory Sweep",AO
35659,Super Robot Wars OG: The Moon Dwellers,PS3,2016,Misc,Namco Bandai Games,72,24,7.5,"Machatin, Inc.",AO
65843,Deathrow: Underground Team Combat,XB,2002,Sports,Ubisoft,72,24,7.5,Steel Monkeys,K-A
32330,The Amazing Spider-Man 2 (2014),3DS,2014,Action,Activision,72,24,7.5,Ubisoft Romania,K-A
58890,Paws & Claws: Marine Rescue,DS,2011,Simulation,THQ,72,24,7.5,"id Software, Nerve Software",K-A
60403,Land of the Dead: Road to Fiddler's Green,XB,2005,Shooter,Groove Games,32,9,5.8,Brainbox Games,M
44525,Odin Sphere: Leifthrasir,PS3,2016,Role-Playing,Nippon Ichi Software,72,24,7.5,Blue Planet Software,K-A
77365,R-Types,PS,1998,Shooter,Virgin Interactive,72,24,7.5,"SCEA, Zindagi Games",T
88452,Star Fighter,PS,1995,Shooter,Telstar,72,24,7.5,Hokus Pokus,K-A
46677,Game Center CX: 3-Choume no Arino,3DS,2014,Action,Namco Bandai Games,72,24,7.5,"Neversoft Entertainment, Underground Development",AO
55425,Assetto Corsa,PS4,2016,Racing,505 Games,73,35,6.2,Kunos Simulazioni,E
87576,NHL 2K9,Wii,2008,Sports,Take-Two Interactive,65,11,5.4,Visual Concepts,E10+
68845,Kuukan * Zukei: Hirameki Training - KuuTore,DS,2008,Misc,Benesse,72,24,7.5,JGI Entertainment,AO
15367,Osu! Tatakae! Ouendan,DS,2005,Misc,Nintendo,72,24,7.5,Stalker Entertainment,E10+
85418,Dissidia: Final Fantasy Universal Tuning,PSP,2009,Fighting,Square Enix,72,24,7.5,ApolloSoft,AO
28731,Fast Food Panic,Wii,2009,Simulation,Nobilis,72,24,7.5,Rebellion,RP
63384,"Warhammer 40,000: Squad Command",DS,2007,Strategy,THQ,57,21,7.9,THQ,T
13732,Johnny Test,DS,2011,Platform,505 Games,72,24,7.5,UBlart Montpellier,E10+
34237,One Piece: Burning Blood,XOne,2016,Fighting,Namco Bandai Games,60,10,5.8,Spike Chunsoft,T
30661,TrackMania Turbo,XOne,2016,Action,Ubisoft,76,12,7.7,Nadeo,E
63820,Pro Evolution Soccer 2015,PC,2014,Sports,Konami Digital Entertainment,72,24,7.5,Team 17,E
56227,Jewels of the Ages,DS,2011,Puzzle,City Interactive,72,24,7.5,Triumph Studios,M
13725,Meitantei Conan: Aoki Houseki no Rinbukyoku,DS,2011,Adventure,Namco Bandai Games,72,24,7.5,Ratbag,AO
32013,The Legend of Heroes: Trails in the Sky Second Chapter,PSP,2007,Role-Playing,Falcom Corporation,72,24,7.5,Related Designs,M
35673,Zero Escape: Zero Time Dilemma,PSV,2016,Adventure,Aksys Games,83,31,8.3,"Spike Chunsoft, Chime",M
85738,Bionicle Heroes,DS,2006,Shooter,Eidos Interactive,72,11,6.4,Amaze Entertainment,T
71722,Mystic Heroes,PS2,2002,Action,Tecmo Koei,67,7,8.6,Koei,T
35800,Tron 2.0: Killer App,GBA,2004,Action,Disney Interactive Studios,72,24,7.5,SEGA Racing Studio,E
41685,Jurassic Park III: Park Builder,GBA,2001,Simulation,Konami Digital Entertainment,65,5,8,Konami,E
49226,Unchained Blades ,PSP,2011,Role-Playing,FuRyu,61,8,7.5,FuRyu,T
58848,NHL Legacy,X360,2015,Action,Electronic Arts,72,24,7.5,Terminal Reality,RP
51835,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,PSP,2011,Fighting,Namco Bandai Games,72,24,7.5,Other Ocean Interactive,RP
26474,Santa Claus Is Comin' to Town!,DS,2011,Puzzle,Crave Entertainment,72,24,7.5,Clover Studio,K-A
85063,Disney Infinity 2.0: Marvel Super Heroes,PSV,2015,Action,Disney Interactive Studios,72,24,7.5,EA Salt Lake,T
73140,Octomania,Wii,2007,Puzzle,Midas Interactive Entertainment,72,24,7.5,Monumental Games,M
21911,Godzilla (2014),PS3,2014,Action,Namco Bandai Games,72,24,7.5,"Idea Factory, Compile Heart",E
61289,Code Geass: Hangyaku no Lelouch - Lost Colors,PS2,2008,Adventure,Namco Bandai Games,72,24,7.5,"PLAYGROUND, Playground Games",T
36747,Showtime Championship Boxing,Wii,2007,Fighting,Zoo Digital Publishing,35,7,4.7,Nikitova Games,E10+
37508,LEGO Bionicle,GBA,2001,Platform,LEGO Media,72,24,7.5,"Sanzaru Games, Sanzaru Games, Inc.",T
18945,Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!,3DS,2016,Action,Namco Bandai Games,72,24,7.5,"Tetris Online, Inc",E
29339,Power Shovel,PS,2000,Action,JVC,72,24,7.5,Ubisoft Milan,M
20092,Bomberman Land,PSP,2007,Misc,Hudson Entertainment,55,14,7.8,Racjin,E
38709,A llI S.V.: A Ressha de Gyoukou 3 Super Version,SNES,1995,Simulation,Pack-In-Video,72,24,7.5,Cyberlore Studios,K-A
76240,My Pet Chimp,DS,2010,Simulation,505 Games,72,24,7.5,Osiris Studios,AO
77191,Generator Rex: Agent of Providence,X360,2011,Action,Activision,72,24,7.5,Gusto Games,AO
90060,Chrysler Classic Racing,Wii,2008,Racing,Zoo Games,72,24,7.5,Blue Shift,RP
45390,Spy Games: Elevator Mission,Wii,2007,Shooter,Tommo,72,24,7.5,Massive Entertainment,E
70098,The Book of Unwritten Tales: The Critter Chronicles,PC,2011,Action,Crimson Cow,72,24,7.5,"Volition Inc., Reactor Zero",RP
78511,Steins;Gate,PS3,2012,Adventure,PQube,83,8,8.7,Nitro+,M
86924,Nights of Azure,PS4,2015,Action,Tecmo Koei,67,40,7.6,Gust,T
88659,Strike Force Bowling,GC,2005,Sports,Crave Entertainment,72,24,7.5,Yacht Club Games,K-A
42031,Age of Empires Online,PC,2011,Strategy,Microsoft Game Studios,70,44,5.6,Gas Powered Games,E10+
28652,Earth Defense Force 2017 Portable,PSV,2012,Action,D3Publisher,68,36,7.9,Sandlot,T
97477,Atelier Iris 2: The Azoth Of Destiny,PS2,2005,Role-Playing,Tecmo Koei,68,34,7.8,Gust,E10+
62652,Spy Fox in Dry Cereal,Wii,2008,Adventure,Majesco Entertainment,72,24,7.5,Best Way,RP
75616,There,PS,2002,Simulation,Infogrames,72,24,7.5,Bandai Namco Games,AO
97966,Tokimeki no Houkago,PS,1998,Misc,Konami Digital Entertainment,72,24,7.5,"Ubisoft, Sensory Sweep",K-A
53496,Championship Surfer,PS,2000,Sports,Mattel Interactive,57,5,,Krome Studios,E
53508,Zumba Fitness Core,Wii,2012,Misc,505 Games,72,24,7.5,Crispy's,E
28800,Lego Batman 3: Beyond Gotham,PC,2014,Action,Warner Bros. Interactive Entertainment,72,24,7.5,"Atomic Planet Entertainment, Mud Duck Productions",K-A
84531,Di-Gata Defenders,DS,2008,Role-Playing,Game Factory,72,24,7.5,Pacific Coast Power & Light,AO
24728,Monster Garage,XB,2004,Strategy,Activision Value,72,24,7.5,2K Marin,T
53215,ZhuZhu Pets: Quest for Zhu,DS,2011,Misc,Activision,72,24,7.5,Deep Fried Entertainment,RP
88810,Akai Katana Shin,X360,2011,Shooter,Cave,72,24,7.5,EA Montreal,RP
34152,A-Train: City Simulator,3DS,2014,Simulation,ArtDink,65,4,,Artdink,E10+
43090,Tecmo Classic Arcade,XB,2005,Misc,Microsoft Game Studios,55,26,,Tecmo,E
68408,2 Games in 1: Sonic Pinball Party & Columns Crown,GBA,2005,Misc,Sega,72,24,7.5,2K Czech,E
90161,Mad Maestro!,PS2,2001,Misc,Eidos Interactive,72,24,7.5,Pendulo Studios,M
87619,Densha De Go! 3 Tsuukinhen,PS2,2001,Simulation,Taito,72,24,7.5,8ing/Raizing,AO
95614,Biker Mice From Mars,PS2,2006,Racing,Game Factory,27,4,,Creat Studios,E10+
33396,From The Abyss,DS,2008,Role-Playing,Nobilis,59,9,8,Sonic Powered,E
55050,Jewel Quest IV: Heritage,DS,2011,Puzzle,iWin,72,24,7.5,Microvision,M
41252,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,PSP,2006,Misc,Daito,72,24,7.5,Sunrise Interactive,T
83829,Sudoku Ball Detective,DS,2009,Puzzle,Playlogic Game Factory,54,6,,Whitebear,E10+
81697,The LEGO Movie Videogame,PC,2014,Action,Warner Bros. Interactive Entertainment,68,7,6.8,TT Games,E10+
15416,DuckTales: Remastered,WiiU,2013,Action,Capcom,76,10,7.9,WayForward,E
21029,Giants: Citizen Kabuto,PS2,2001,Shooter,Interplay,79,15,6.9,Digital Mayhem,T
13327,Steins;Gate,X360,2009,Adventure,5pb,72,24,7.5,Camelot Software Planning,M
