,id_product,id_localisation,id_temps,sales,mean_score_critic,mean_score_user
79659,60830,2,32,0.05,76,7.7
79660,77383,2,32,0.02,72,7.5
79661,36048,2,32,0.12,72,8.6
79662,95914,2,32,0.07,81,6.8
79663,30106,2,32,0.02,72,7.5
79664,72655,2,32,0.11,72,7.5
79665,14578,2,32,0.0,72,7.5
79666,80080,2,32,0.06,82,8.2
79667,25147,2,32,0.02,70,6.5
79668,93209,2,32,0.06,72,7.5
79669,34610,2,32,0.11,69,6.9
79670,31311,2,32,0.05,85,8.2
79671,25393,2,32,0.06,72,7.5
79672,69604,2,32,0.06,54,6.3
79673,53222,2,32,0.0,72,7.5
79674,16377,2,32,0.01,72,7.5
79675,43006,2,32,0.06,78,7.6
79676,73478,2,32,0.02,72,7.5
79677,76383,2,32,0.01,75,7.5
79678,92167,2,32,0.0,42,6.6
79679,24801,2,32,0.11,72,7.5
79680,56767,2,32,0.1,77,7.3
79681,20563,2,32,0.2,72,7.5
79682,19969,2,32,0.09,73,8.8
79683,43062,2,32,0.19,88,8.0
79684,13530,2,32,0.04,77,7.7
79685,39620,2,32,0.0,72,7.5
79686,81820,2,32,0.09,72,7.5
79687,28269,2,32,0.0,69,6.2
79688,14812,2,32,0.09,73,8.8
79689,27075,2,32,0.12,72,7.5
79690,43213,2,32,0.14,80,8.5
79691,71811,2,32,0.08,56,8.5
79692,72289,2,32,0.01,72,7.5
79693,50893,2,32,0.01,72,7.5
79694,42403,2,32,0.05,74,7.0
79695,87130,2,32,0.17,72,7.5
79696,85513,2,32,0.0,72,7.5
79697,46073,2,32,0.0,72,7.5
79698,42610,2,32,0.15,72,7.5
79699,14791,2,32,0.0,72,7.5
79700,54710,2,32,0.15,78,6.0
79701,84618,2,32,0.11,72,5.7
79702,16189,2,32,0.0,72,7.5
79703,47292,2,32,0.03,64,5.5
79704,79549,2,32,0.0,54,7.6
79705,53209,2,32,0.07,51,7.6
79706,31483,2,32,0.0,48,8.1
79707,99315,2,32,0.07,53,7.3
79708,92598,2,32,0.05,72,7.5
79709,56617,2,32,0.0,82,8.8
79710,13052,2,32,0.0,58,7.0
79711,40688,2,32,0.07,48,6.5
79712,46423,2,32,0.0,72,7.5
79713,71955,2,32,0.02,59,7.7
79714,65561,2,32,0.06,77,8.1
79715,16990,2,32,0.0,72,7.5
79716,61056,2,32,0.0,60,3.6
79717,95917,2,32,0.01,72,7.5
79718,75355,2,32,0.06,69,8.6
79719,13380,2,32,0.03,75,8.8
79720,20937,2,32,0.0,76,8.2
79721,77633,2,32,0.0,72,7.5
79722,45506,2,32,0.03,72,7.5
79723,41668,2,32,0.0,78,8.4
79724,47728,2,32,0.04,72,7.5
79725,15485,2,32,0.03,72,7.5
79726,97537,2,32,0.04,91,8.0
79727,11264,2,32,0.0,72,7.5
79728,22169,2,32,0.0,72,7.5
79729,92294,2,32,0.0,50,6.7
79730,62658,2,32,0.04,78,8.1
79731,92947,2,32,0.0,72,7.5
79732,38422,2,32,0.0,72,7.5
79733,95231,2,32,0.02,56,7.3
79734,37154,2,32,0.1,66,6.0
79735,30081,2,32,0.03,71,6.8
79736,57176,2,32,0.0,72,7.5
79737,71178,2,32,0.0,72,7.5
79738,49393,2,32,0.04,54,9.1
79739,15428,2,32,0.0,72,7.5
79740,85077,2,32,0.01,72,7.5
79741,59727,2,32,0.0,72,7.5
79742,58119,2,32,0.0,72,7.5
79743,41032,2,32,0.0,72,7.5
79744,28799,2,32,0.02,72,7.5
79745,85808,2,32,0.0,72,7.5
79746,13301,2,32,0.01,72,7.5
79747,77773,2,32,0.0,72,7.5
79748,27871,2,32,0.0,72,7.5
79749,16193,2,32,0.0,72,7.5
79750,87276,2,32,0.0,72,7.5
79751,54993,2,32,0.03,72,7.5
79752,47337,2,32,0.02,83,9.5
79753,30791,2,32,0.0,72,7.5
79754,91510,2,32,0.0,72,7.5
79755,52902,2,32,0.0,72,7.5
79756,45602,2,32,0.0,72,7.5
79757,64099,2,32,0.07,72,7.5
79758,42107,2,32,0.0,72,7.5
79759,17251,2,32,0.01,72,7.5
79760,68243,2,32,0.0,72,7.5
79761,21123,2,32,0.01,47,5.2
79762,87275,2,32,0.0,72,7.5
79763,95245,2,32,0.02,54,6.3
79764,63044,2,32,0.07,61,6.0
79765,13540,2,32,0.0,72,7.5
79766,88946,2,32,0.0,72,7.5
79767,49416,2,32,0.03,34,3.2
79768,25179,2,32,0.01,22,1.8
79769,59325,2,32,0.0,72,7.5
79770,48686,2,32,0.01,50,
79771,48049,2,32,0.0,56,4.5
79772,92531,2,32,0.0,72,7.5
79773,79143,2,32,0.0,48,6.1
79774,93154,2,32,0.0,72,7.5
79775,11326,2,32,0.0,72,7.5
79776,55695,2,32,0.02,72,7.5
79777,26778,2,32,0.0,72,7.5
79778,84637,2,32,0.0,72,7.5
79779,50297,2,32,0.01,54,3.6
79780,12718,2,32,0.06,72,7.5
79781,35077,2,32,0.0,57,6.0
79782,73267,2,32,0.02,72,7.5
79783,92701,2,32,0.01,81,8.3
79784,50461,2,32,0.0,72,7.5
79785,74957,2,32,0.01,79,8.1
79786,41074,2,32,0.05,72,7.5
79787,48166,2,32,0.0,72,7.5
79788,53101,2,32,0.0,72,7.5
79789,28716,2,32,0.02,72,7.5
79790,28293,2,32,0.04,72,7.5
79791,58875,2,32,0.04,72,7.5
79792,20151,2,32,0.03,58,3.8
79793,90653,2,32,0.0,72,7.5
79794,52705,2,32,0.03,87,7.9
79795,71233,2,32,0.01,81,7.8
79796,90953,2,32,0.03,72,7.5
79797,11138,2,32,0.0,72,7.5
79798,50129,2,32,0.0,72,7.5
79799,54439,2,32,0.0,72,7.5
79800,29349,2,32,0.0,72,7.5
79801,61953,2,32,0.01,75,8.0
79802,39185,2,32,0.0,72,7.5
79803,52315,2,32,0.0,72,7.5
79804,33762,2,32,0.0,72,7.5
79805,63737,2,32,0.0,72,7.5
79806,65119,2,32,0.0,72,7.5
79807,99745,2,32,0.01,56,
79808,15410,2,32,0.0,72,7.5
79809,71622,2,32,0.03,72,7.5
79810,75532,2,32,0.02,69,5.9
79811,62067,2,32,0.01,72,7.5
79812,22611,2,32,0.01,72,7.5
79813,29470,2,32,0.01,72,7.5
79814,33375,2,32,0.0,72,7.5
79815,57432,2,32,0.0,72,7.5
79816,54456,2,32,0.0,72,7.5
79817,72187,2,32,0.0,72,7.5
79818,72008,2,32,0.0,72,7.5
79819,72008,2,32,0.0,72,7.5
79820,68461,2,32,0.0,72,7.5
79821,95224,2,32,0.0,72,7.5
79822,91686,2,32,0.0,72,7.5
79823,93373,2,32,0.0,72,7.5
79824,91930,2,32,0.02,72,7.5
79825,91381,2,32,0.0,72,7.5
79826,67826,2,32,0.01,72,7.5
79827,83617,2,32,0.0,72,7.5
79828,82442,2,32,0.01,53,7.6
79829,92735,2,32,0.0,72,7.5
79830,59355,2,32,0.0,45,2.0
79831,80209,2,32,0.0,72,7.5
79832,69106,2,32,0.0,50,
79833,12845,2,32,0.0,72,7.5
79834,24090,2,32,0.0,72,7.5
79835,93639,2,32,0.01,72,7.5
79836,73723,2,32,0.01,72,7.5
79837,85824,2,32,0.01,72,7.5
79838,27427,2,32,0.0,26,2.7
79839,56328,2,32,0.01,72,7.5
79840,60198,2,32,0.01,86,8.2
79841,79537,2,32,0.0,72,7.5
79842,23104,2,32,0.0,72,7.5
79843,34352,2,32,0.0,72,7.5
79844,53814,2,32,0.0,72,7.5
79845,40626,2,32,0.0,43,
79846,27488,2,32,0.0,69,6.5
79847,84305,2,32,0.0,59,6.7
79848,88153,2,32,0.0,72,7.5
79849,60793,2,32,0.0,55,5.5
79850,96261,3,32,0.01,94,8.5
79851,70706,3,32,0.04,84,6.4
79852,72075,3,32,0.0,74,7.9
79853,91383,3,32,0.0,72,7.5
79854,92746,3,32,0.0,72,7.5
79855,87219,3,32,0.0,92,8.2
79856,94265,3,32,0.0,72,7.5
79857,26419,3,32,0.0,78,6.6
79858,79076,3,32,0.0,69,6.7
79859,22878,3,32,0.0,80,6.3
79860,23905,3,32,0.0,81,5.2
79861,37543,3,32,0.0,92,8.4
79862,64565,3,32,0.0,72,7.5
79863,65501,3,32,0.0,72,7.5
79864,73760,3,32,0.0,73,7.4
79865,21142,3,32,0.0,72,7.5
79866,95481,3,32,0.0,76,7.8
79867,38852,3,32,0.0,84,8.7
79868,13895,3,32,0.0,84,8.0
79869,55443,3,32,0.0,82,6.8
79870,31021,3,32,0.0,91,9.0
79871,64630,3,32,0.0,72,7.5
79872,21508,3,32,0.0,72,7.5
79873,13364,3,32,0.38,86,7.7
79874,77596,3,32,0.0,77,7.9
79875,96812,3,32,0.0,72,7.5
79876,26387,3,32,0.63,78,8.0
79877,75649,3,32,0.0,76,8.3
79878,29183,3,32,0.0,72,7.5
79879,84596,3,32,0.77,72,7.5
79880,95275,3,32,0.0,61,7.4
79881,60169,3,32,0.0,78,6.6
79882,73312,3,32,0.0,77,8.2
79883,87051,3,32,0.01,63,7.0
79884,15559,3,32,0.0,60,7.6
79885,91354,3,32,0.26,72,7.5
79886,58370,3,32,0.5,72,7.5
79887,18268,3,32,0.0,75,5.4
79888,80092,3,32,0.0,68,6.4
79889,39005,3,32,0.0,66,6.8
79890,58514,3,32,0.0,72,7.5
79891,76250,3,32,0.63,72,7.5
79892,83142,3,32,0.0,87,8.5
79893,92363,3,32,0.01,70,6.1
79894,96740,3,32,0.0,86,8.7
79895,54995,3,32,0.0,35,6.8
79896,56746,3,32,0.01,74,4.9
79897,96133,3,32,0.0,84,8.8
79898,63176,3,32,0.0,90,8.1
79899,47271,3,32,0.0,84,8.5
79900,29127,3,32,0.0,88,8.1
79901,44787,3,32,0.0,72,7.5
79902,11680,3,32,0.01,69,7.3
79903,15080,3,32,0.0,43,4.1
79904,52498,3,32,0.0,72,7.5
79905,34365,3,32,0.0,71,6.9
79906,21420,3,32,0.0,72,7.5
79907,99500,3,32,0.0,89,8.9
79908,94964,3,32,0.0,72,7.5
79909,63860,3,32,0.0,70,6.9
79910,17915,3,32,0.0,72,7.5
79911,28793,3,32,0.0,71,7.2
79912,59814,3,32,0.0,76,8.1
79913,66366,3,32,0.0,77,6.8
79914,81565,3,32,0.0,72,7.5
79915,27208,3,32,0.0,71,6.5
79916,50712,3,32,0.0,76,8.8
79917,69294,3,32,0.0,70,7.6
79918,29248,3,32,0.0,71,6.9
79919,87236,3,32,0.0,72,7.5
79920,13345,3,32,0.0,28,4.1
79921,64976,3,32,0.0,82,8.8
79922,82220,3,32,0.0,72,7.5
79923,56360,3,32,0.14,72,7.5
79924,29169,3,32,0.0,77,7.5
79925,59487,3,32,0.0,86,8.5
79926,30498,3,32,0.0,72,7.5
79927,78568,3,32,0.29,72,7.5
79928,59098,3,32,0.15,85,6.9
79929,60830,3,32,0.0,76,7.7
79930,77383,3,32,0.0,72,7.5
79931,36048,3,32,0.0,72,8.6
79932,95914,3,32,0.0,81,6.8
79933,30106,3,32,0.0,72,7.5
79934,72655,3,32,0.0,72,7.5
79935,14578,3,32,0.0,72,7.5
79936,80080,3,32,0.0,82,8.2
79937,25147,3,32,0.0,70,6.5
79938,93209,3,32,0.0,72,7.5
79939,34610,3,32,0.0,69,6.9
79940,31311,3,32,0.0,85,8.2
79941,25393,3,32,0.0,72,7.5
79942,69604,3,32,0.0,54,6.3
79943,53222,3,32,0.27,72,7.5
79944,16377,3,32,0.0,72,7.5
79945,43006,3,32,0.07,78,7.6
79946,73478,3,32,0.0,72,7.5
79947,76383,3,32,0.0,75,7.5
79948,92167,3,32,0.0,42,6.6
79949,24801,3,32,0.0,72,7.5
79950,56767,3,32,0.0,77,7.3
79951,20563,3,32,0.0,72,7.5
79952,19969,3,32,0.0,73,8.8
79953,43062,3,32,0.0,88,8.0
79954,13530,3,32,0.01,77,7.7
79955,39620,3,32,0.24,72,7.5
79956,81820,3,32,0.0,72,7.5
79957,28269,3,32,0.0,69,6.2
79958,14812,3,32,0.0,73,8.8
79959,27075,3,32,0.0,72,7.5
79960,43213,3,32,0.0,80,8.5
79961,71811,3,32,0.0,56,8.5
79962,72289,3,32,0.0,72,7.5
79963,50893,3,32,0.0,72,7.5
79964,42403,3,32,0.0,74,7.0
79965,87130,3,32,0.0,72,7.5
79966,85513,3,32,0.21,72,7.5
79967,46073,3,32,0.0,72,7.5
79968,42610,3,32,0.01,72,7.5
79969,14791,3,32,0.17,72,7.5
79970,54710,3,32,0.0,78,6.0
79971,84618,3,32,0.0,72,5.7
79972,16189,3,32,0.0,72,7.5
79973,47292,3,32,0.0,64,5.5
79974,79549,3,32,0.0,54,7.6
79975,53209,3,32,0.0,51,7.6
79976,31483,3,32,0.04,48,8.1
79977,99315,3,32,0.0,53,7.3
79978,92598,3,32,0.0,72,7.5
79979,56617,3,32,0.02,82,8.8
79980,13052,3,32,0.0,58,7.0
79981,40688,3,32,0.0,48,6.5
79982,46423,3,32,0.17,72,7.5
79983,71955,3,32,0.0,59,7.7
79984,65561,3,32,0.0,77,8.1
79985,16990,3,32,0.0,72,7.5
79986,61056,3,32,0.0,60,3.6
79987,95917,3,32,0.0,72,7.5
79988,75355,3,32,0.0,69,8.6
79989,13380,3,32,0.0,75,8.8
79990,20937,3,32,0.0,76,8.2
79991,77633,3,32,0.0,72,7.5
79992,45506,3,32,0.0,72,7.5
79993,41668,3,32,0.0,78,8.4
79994,47728,3,32,0.0,72,7.5
79995,15485,3,32,0.0,72,7.5
79996,97537,3,32,0.0,91,8.0
79997,11264,3,32,0.13,72,7.5
79998,22169,3,32,0.0,72,7.5
79999,92294,3,32,0.03,50,6.7
80000,62658,3,32,0.0,78,8.1
80001,92947,3,32,0.12,72,7.5
80002,38422,3,32,0.12,72,7.5
80003,95231,3,32,0.0,56,7.3
80004,37154,3,32,0.0,66,6.0
80005,30081,3,32,0.0,71,6.8
80006,57176,3,32,0.0,72,7.5
80007,71178,3,32,0.0,72,7.5
80008,49393,3,32,0.0,54,9.1
80009,15428,3,32,0.11,72,7.5
80010,85077,3,32,0.0,72,7.5
80011,59727,3,32,0.0,72,7.5
80012,58119,3,32,0.1,72,7.5
80013,41032,3,32,0.0,72,7.5
80014,28799,3,32,0.0,72,7.5
80015,85808,3,32,0.1,72,7.5
80016,13301,3,32,0.0,72,7.5
80017,77773,3,32,0.09,72,7.5
80018,27871,3,32,0.0,72,7.5
80019,16193,3,32,0.09,72,7.5
80020,87276,3,32,0.0,72,7.5
80021,54993,3,32,0.0,72,7.5
80022,47337,3,32,0.0,83,9.5
80023,30791,3,32,0.0,72,7.5
80024,91510,3,32,0.0,72,7.5
80025,52902,3,32,0.08,72,7.5
80026,45602,3,32,0.0,72,7.5
80027,64099,3,32,0.0,72,7.5
80028,42107,3,32,0.0,72,7.5
80029,17251,3,32,0.0,72,7.5
80030,68243,3,32,0.07,72,7.5
80031,21123,3,32,0.0,47,5.2
80032,87275,3,32,0.0,72,7.5
80033,95245,3,32,0.0,54,6.3
80034,63044,3,32,0.0,61,6.0
80035,13540,3,32,0.0,72,7.5
80036,88946,3,32,0.0,72,7.5
80037,49416,3,32,0.0,34,3.2
80038,25179,3,32,0.0,22,1.8
80039,59325,3,32,0.0,72,7.5
80040,48686,3,32,0.0,50,
80041,48049,3,32,0.0,56,4.5
80042,92531,3,32,0.0,72,7.5
80043,79143,3,32,0.0,48,6.1
80044,93154,3,32,0.06,72,7.5
80045,11326,3,32,0.0,72,7.5
80046,55695,3,32,0.0,72,7.5
80047,26778,3,32,0.0,72,7.5
80048,84637,3,32,0.06,72,7.5
80049,50297,3,32,0.0,54,3.6
80050,12718,3,32,0.0,72,7.5
80051,35077,3,32,0.0,57,6.0
80052,73267,3,32,0.0,72,7.5
80053,92701,3,32,0.0,81,8.3
80054,50461,3,32,0.0,72,7.5
80055,74957,3,32,0.0,79,8.1
80056,41074,3,32,0.0,72,7.5
80057,48166,3,32,0.0,72,7.5
80058,53101,3,32,0.05,72,7.5
80059,28716,3,32,0.0,72,7.5
80060,28293,3,32,0.0,72,7.5
80061,58875,3,32,0.0,72,7.5
80062,20151,3,32,0.0,58,3.8
80063,90653,3,32,0.04,72,7.5
80064,52705,3,32,0.0,87,7.9
80065,71233,3,32,0.0,81,7.8
80066,90953,3,32,0.0,72,7.5
80067,11138,3,32,0.04,72,7.5
80068,50129,3,32,0.04,72,7.5
80069,54439,3,32,0.04,72,7.5
80070,29349,3,32,0.0,72,7.5
80071,61953,3,32,0.0,75,8.0
80072,39185,3,32,0.0,72,7.5
80073,52315,3,32,0.03,72,7.5
80074,33762,3,32,0.03,72,7.5
80075,63737,3,32,0.0,72,7.5
80076,65119,3,32,0.03,72,7.5
80077,99745,3,32,0.0,56,
80078,15410,3,32,0.03,72,7.5
80079,71622,3,32,0.0,72,7.5
80080,75532,3,32,0.0,69,5.9
80081,62067,3,32,0.0,72,7.5
80082,22611,3,32,0.0,72,7.5
80083,29470,3,32,0.0,72,7.5
80084,33375,3,32,0.0,72,7.5
80085,57432,3,32,0.0,72,7.5
80086,54456,3,32,0.02,72,7.5
80087,72187,3,32,0.0,72,7.5
80088,72008,3,32,0.02,72,7.5
80089,72008,3,32,0.02,72,7.5
80090,68461,3,32,0.0,72,7.5
80091,95224,3,32,0.0,72,7.5
80092,91686,3,32,0.0,72,7.5
80093,93373,3,32,0.02,72,7.5
80094,91930,3,32,0.0,72,7.5
80095,91381,3,32,0.02,72,7.5
80096,67826,3,32,0.0,72,7.5
80097,83617,3,32,0.02,72,7.5
80098,82442,3,32,0.0,53,7.6
80099,92735,3,32,0.02,72,7.5
80100,59355,3,32,0.0,45,2.0
80101,80209,3,32,0.0,72,7.5
80102,69106,3,32,0.0,50,
80103,12845,3,32,0.02,72,7.5
80104,24090,3,32,0.0,72,7.5
80105,93639,3,32,0.0,72,7.5
80106,73723,3,32,0.0,72,7.5
80107,85824,3,32,0.0,72,7.5
80108,27427,3,32,0.0,26,2.7
80109,56328,3,32,0.0,72,7.5
80110,60198,3,32,0.0,86,8.2
80111,79537,3,32,0.0,72,7.5
80112,23104,3,32,0.01,72,7.5
80113,34352,3,32,0.0,72,7.5
80114,53814,3,32,0.01,72,7.5
80115,40626,3,32,0.0,43,
80116,27488,3,32,0.0,69,6.5
80117,84305,3,32,0.0,59,6.7
80118,88153,3,32,0.0,72,7.5
80119,60793,3,32,0.0,55,5.5
80120,96261,4,32,0.71,94,8.5
80121,70706,4,32,0.51,84,6.4
80122,72075,4,32,0.29,74,7.9
80123,91383,4,32,0.41,72,7.5
80124,92746,4,32,0.03,72,7.5
80125,87219,4,32,0.21,92,8.2
80126,94265,4,32,0.07,72,7.5
80127,26419,4,32,0.22,78,6.6
80128,79076,4,32,0.23,69,6.7
80129,22878,4,32,0.2,80,6.3
80130,23905,4,32,0.24,81,5.2
80131,37543,4,32,0.22,92,8.4
80132,64565,4,32,0.1,72,7.5
80133,65501,4,32,0.01,72,7.5
80134,73760,4,32,0.28,73,7.4
80135,21142,4,32,0.01,72,7.5
80136,95481,4,32,0.13,76,7.8
80137,38852,4,32,0.16,84,8.7
80138,13895,4,32,0.05,84,8.0
80139,55443,4,32,0.35,82,6.8
80140,31021,4,32,0.07,91,9.0
80141,64630,4,32,0.04,72,7.5
80142,21508,4,32,0.01,72,7.5
80143,13364,4,32,0.08,86,7.7
80144,77596,4,32,0.09,77,7.9
80145,96812,4,32,0.12,72,7.5
80146,26387,4,32,0.05,78,8.0
80147,75649,4,32,0.16,76,8.3
80148,29183,4,32,0.04,72,7.5
80149,84596,4,32,0.01,72,7.5
80150,95275,4,32,0.08,61,7.4
80151,60169,4,32,0.04,78,6.6
80152,73312,4,32,0.11,77,8.2
80153,87051,4,32,0.15,63,7.0
80154,15559,4,32,0.08,60,7.6
80155,91354,4,32,0.17,72,7.5
80156,58370,4,32,0.02,72,7.5
80157,18268,4,32,0.05,75,5.4
80158,80092,4,32,0.07,68,6.4
80159,39005,4,32,0.01,66,6.8
80160,58514,4,32,0.07,72,7.5
80161,76250,4,32,0.0,72,7.5
80162,83142,4,32,0.03,87,8.5
80163,92363,4,32,0.12,70,6.1
80164,96740,4,32,0.06,86,8.7
80165,54995,4,32,0.07,35,6.8
80166,56746,4,32,0.03,74,4.9
80167,96133,4,32,0.07,84,8.8
80168,63176,4,32,0.03,90,8.1
80169,47271,4,32,0.02,84,8.5
80170,29127,4,32,0.01,88,8.1
80171,44787,4,32,0.01,72,7.5
80172,11680,4,32,0.05,69,7.3
80173,15080,4,32,0.0,43,4.1
80174,52498,4,32,0.0,72,7.5
80175,34365,4,32,0.04,71,6.9
80176,21420,4,32,0.0,72,7.5
80177,99500,4,32,0.02,89,8.9
80178,94964,4,32,0.0,72,7.5
80179,63860,4,32,0.04,70,6.9
80180,17915,4,32,0.0,72,7.5
80181,28793,4,32,0.04,71,7.2
80182,59814,4,32,0.02,76,8.1
80183,66366,4,32,0.05,77,6.8
80184,81565,4,32,0.05,72,7.5
80185,27208,4,32,0.04,71,6.5
80186,50712,4,32,0.05,76,8.8
80187,69294,4,32,0.06,70,7.6
80188,29248,4,32,0.06,71,6.9
80189,87236,4,32,0.0,72,7.5
80190,13345,4,32,0.1,28,4.1
80191,64976,4,32,0.01,82,8.8
80192,82220,4,32,0.01,72,7.5
80193,56360,4,32,0.01,72,7.5
80194,29169,4,32,0.03,77,7.5
80195,59487,4,32,0.05,86,8.5
80196,30498,4,32,0.03,72,7.5
80197,78568,4,32,0.04,72,7.5
80198,59098,4,32,0.02,85,6.9
80199,60830,4,32,0.02,76,7.7
80200,77383,4,32,0.0,72,7.5
80201,36048,4,32,0.04,72,8.6
80202,95914,4,32,0.01,81,6.8
80203,30106,4,32,0.0,72,7.5
80204,72655,4,32,0.02,72,7.5
80205,14578,4,32,0.02,72,7.5
80206,80080,4,32,0.01,82,8.2
80207,25147,4,32,0.02,70,6.5
80208,93209,4,32,0.01,72,7.5
80209,34610,4,32,0.04,69,6.9
80210,31311,4,32,0.01,85,8.2
80211,25393,4,32,0.01,72,7.5
80212,69604,4,32,0.01,54,6.3
80213,53222,4,32,0.01,72,7.5
80214,16377,4,32,0.0,72,7.5
80215,43006,4,32,0.04,78,7.6
80216,73478,4,32,0.0,72,7.5
80217,76383,4,32,0.02,75,7.5
80218,92167,4,32,0.02,42,6.6
80219,24801,4,32,0.06,72,7.5
80220,56767,4,32,0.03,77,7.3
80221,20563,4,32,0.06,72,7.5
80222,19969,4,32,0.03,73,8.8
80223,43062,4,32,0.04,88,8.0
80224,13530,4,32,0.03,77,7.7
80225,39620,4,32,0.0,72,7.5
80226,81820,4,32,0.03,72,7.5
80227,28269,4,32,0.02,69,6.2
80228,14812,4,32,0.03,73,8.8
80229,27075,4,32,0.03,72,7.5
80230,43213,4,32,0.03,80,8.5
80231,71811,4,32,0.03,56,8.5
80232,72289,4,32,0.0,72,7.5
80233,50893,4,32,0.0,72,7.5
80234,42403,4,32,0.01,74,7.0
80235,87130,4,32,0.05,72,7.5
80236,85513,4,32,0.0,72,7.5
80237,46073,4,32,0.02,72,7.5
80238,42610,4,32,0.05,72,7.5
80239,14791,4,32,0.03,72,7.5
80240,54710,4,32,0.02,78,6.0
80241,84618,4,32,0.03,72,5.7
80242,16189,4,32,0.01,72,7.5
80243,47292,4,32,0.02,64,5.5
80244,79549,4,32,0.01,54,7.6
80245,53209,4,32,0.01,51,7.6
80246,31483,4,32,0.01,48,8.1
80247,99315,4,32,0.02,53,7.3
80248,92598,4,32,0.0,72,7.5
80249,56617,4,32,0.01,82,8.8
80250,13052,4,32,0.01,58,7.0
80251,40688,4,32,0.02,48,6.5
80252,46423,4,32,0.0,72,7.5
80253,71955,4,32,0.02,59,7.7
80254,65561,4,32,0.01,77,8.1
80255,16990,4,32,0.01,72,7.5
80256,61056,4,32,0.01,60,3.6
80257,95917,4,32,0.0,72,7.5
80258,75355,4,32,0.02,69,8.6
80259,13380,4,32,0.01,75,8.8
80260,20937,4,32,0.01,76,8.2
80261,77633,4,32,0.01,72,7.5
80262,45506,4,32,0.0,72,7.5
80263,41668,4,32,0.01,78,8.4
80264,47728,4,32,0.0,72,7.5
80265,15485,4,32,0.0,72,7.5
80266,97537,4,32,0.02,91,8.0
80267,11264,4,32,0.0,72,7.5
80268,22169,4,32,0.01,72,7.5
80269,92294,4,32,0.01,50,6.7
80270,62658,4,32,0.01,78,8.1
80271,92947,4,32,0.0,72,7.5
80272,38422,4,32,0.0,72,7.5
80273,95231,4,32,0.0,56,7.3
80274,37154,4,32,0.02,66,6.0
80275,30081,4,32,0.0,71,6.8
80276,57176,4,32,0.01,72,7.5
80277,71178,4,32,0.01,72,7.5
80278,49393,4,32,0.01,54,9.1
80279,15428,4,32,0.0,72,7.5
80280,85077,4,32,0.01,72,7.5
80281,59727,4,32,0.01,72,7.5
80282,58119,4,32,0.0,72,7.5
80283,41032,4,32,0.01,72,7.5
80284,28799,4,32,0.01,72,7.5
80285,85808,4,32,0.0,72,7.5
80286,13301,4,32,0.01,72,7.5
80287,77773,4,32,0.0,72,7.5
80288,27871,4,32,0.01,72,7.5
80289,16193,4,32,0.0,72,7.5
80290,87276,4,32,0.01,72,7.5
80291,54993,4,32,0.01,72,7.5
80292,47337,4,32,0.0,83,9.5
80293,30791,4,32,0.01,72,7.5
80294,91510,4,32,0.0,72,7.5
80295,52902,4,32,0.0,72,7.5
80296,45602,4,32,0.0,72,7.5
80297,64099,4,32,0.01,72,7.5
80298,42107,4,32,0.01,72,7.5
80299,17251,4,32,0.01,72,7.5
80300,68243,4,32,0.0,72,7.5
80301,21123,4,32,0.0,47,5.2
80302,87275,4,32,0.01,72,7.5
80303,95245,4,32,0.01,54,6.3
80304,63044,4,32,0.01,61,6.0
80305,13540,4,32,0.0,72,7.5
80306,88946,4,32,0.0,72,7.5
80307,49416,4,32,0.01,34,3.2
80308,25179,4,32,0.0,22,1.8
80309,59325,4,32,0.0,72,7.5
80310,48686,4,32,0.0,50,
80311,48049,4,32,0.0,56,4.5
80312,92531,4,32,0.0,72,7.5
80313,79143,4,32,0.0,48,6.1
80314,93154,4,32,0.0,72,7.5
80315,11326,4,32,0.0,72,7.5
80316,55695,4,32,0.01,72,7.5
80317,26778,4,32,0.0,72,7.5
80318,84637,4,32,0.0,72,7.5
80319,50297,4,32,0.0,54,3.6
80320,12718,4,32,0.01,72,7.5
80321,35077,4,32,0.0,57,6.0
80322,73267,4,32,0.01,72,7.5
80323,92701,4,32,0.0,81,8.3
80324,50461,4,32,0.0,72,7.5
80325,74957,4,32,0.0,79,8.1
80326,41074,4,32,0.01,72,7.5
80327,48166,4,32,0.0,72,7.5
80328,53101,4,32,0.0,72,7.5
80329,28716,4,32,0.01,72,7.5
80330,28293,4,32,0.01,72,7.5
80331,58875,4,32,0.01,72,7.5
80332,20151,4,32,0.0,58,3.8
80333,90653,4,32,0.0,72,7.5
80334,52705,4,32,0.01,87,7.9
80335,71233,4,32,0.0,81,7.8
80336,90953,4,32,0.0,72,7.5
80337,11138,4,32,0.0,72,7.5
80338,50129,4,32,0.0,72,7.5
80339,54439,4,32,0.0,72,7.5
80340,29349,4,32,0.0,72,7.5
80341,61953,4,32,0.0,75,8.0
80342,39185,4,32,0.0,72,7.5
80343,52315,4,32,0.0,72,7.5
80344,33762,4,32,0.0,72,7.5
80345,63737,4,32,0.0,72,7.5
80346,65119,4,32,0.0,72,7.5
80347,99745,4,32,0.0,56,
80348,15410,4,32,0.0,72,7.5
80349,71622,4,32,0.0,72,7.5
80350,75532,4,32,0.01,69,5.9
80351,62067,4,32,0.0,72,7.5
80352,22611,4,32,0.0,72,7.5
80353,29470,4,32,0.0,72,7.5
80354,33375,4,32,0.0,72,7.5
80355,57432,4,32,0.0,72,7.5
80356,54456,4,32,0.0,72,7.5
80357,72187,4,32,0.0,72,7.5
